Date,tweet_id,text,name
Fri Jan 22 14:02:39 +0000 2021,1352617677982994434,"JUST IN: Inspired by high fees in a hot market,  is the latest crypto exchange to support the #Bitcoin Lightning Network for deposits and withdrawals.

 reports
",CoinDesk
Fri Jan 22 13:46:43 +0000 2021,1352613667016237056,"""We have the core tech to enable radically more ethical and beneficial social media networks. All that remains is to get this tech out of the blockchain ghetto and into the internet mainstream,"" says  .

",CoinDesk
Fri Jan 22 12:33:07 +0000 2021,1352595147238887430,"Bitcoin mining company Hut 8 has secured $11.8 million in financing for 5,400 new Whatsminer machines from MicroBT. 

 reports ",CoinDesk
Fri Jan 22 12:20:32 +0000 2021,1352591978517721088,"A number of recent filings in Delaware may provide a hint of future cryptocurrency investment trusts from .

Via  ",CoinDesk
Fri Jan 22 11:44:45 +0000 2021,1352582972969545730,"#Bitcoin's shorter-term price woes are likely not over yet, analysts say, with one predicting a further decline to $26,000.

Via  ",CoinDesk
Fri Jan 22 11:06:39 +0000 2021,1352573386560593927,"Nasdaq-listed bitcoin mining company Bit Digital faces a class-action lawsuit following recent allegations of fraud.

Via   ",CoinDesk
Fri Jan 22 10:25:04 +0000 2021,1352562921231015936,"Around 30 people have been formally charged in Japan with trading almost $100 million-worth of cryptocurrency stolen in the massive 2018 Coincheck hack.

Via  ",CoinDesk
Fri Jan 22 09:28:08 +0000 2021,1352548595191394305,"Digital asset manager Komainu has won a contract to custody cryptocurrency seized by U.K. police during investigations.

 reports ",CoinDesk
Fri Jan 22 02:31:57 +0000 2021,1352443855958892547,"The SEC called out eight crypto firms for duping international investors with misleading information.

by  

",CoinDesk
Fri Jan 22 00:55:13 +0000 2021,1352419512767946753,"Bitcoin's 2021 gains dropped below 1% as the leading cryptocurrency fell to as low as $29,112 before rebounding slightly.

 reports

",CoinDesk
Fri Jan 22 00:06:01 +0000 2021,1352407131778146304,"Bitcoin posted its largest daily loss in 10 months, falling 13% on Thursday.

Report by  

",CoinDesk
Fri Jan 22 00:00:17 +0000 2021,1352405691068264450,"By and large, most crypto investors remain long-term bullish - just increasingly convinced that short-term turbulence will highlight the short-term downside.

's head of sales tells clients: ""The market is having what is known as a breather.""
",CoinDesk
Thu Jan 21 23:25:58 +0000 2021,1352397054664912901,". is entering the BTC market by giving the greenlight for two funds to bet on bitcoin.

Crypto daily news roundup on the new  pick, Craig Wright's copyright claim and more, with : ",CoinDesk
Thu Jan 21 23:15:24 +0000 2021,1352394394582839308,"This week on the Opinionated podcast:   joins  to talk , community tokens, democratizing access to finance and the future of organizations. 

 ",CoinDesk
Thu Jan 21 23:08:42 +0000 2021,1352392708699127822,"IN DEPTH: The U.S.  lawsuit against  does not appear to impact XRP's status in Japan, where it has a solid fan base and the backing of financial services giant SBI. 

 reports

",CoinDesk
Thu Jan 21 22:46:00 +0000 2021,1352386996820467713,"IN-DEPTH: The rivalry between  and  is heating up as crypto customers rake in bull-market earnings.

 reports

",CoinDesk
Thu Jan 21 21:45:18 +0000 2021,1352371721429536769,"MARKET WRAP: Less than two weeks ago, bitcoin hit an all-time high. Now it's profit-taking time. “It's been quite a run. I think we're due a pullback after the recent pump,” said a crypto custody broker. 

Report by 
",CoinDesk
Thu Jan 21 21:36:40 +0000 2021,1352369548020883464,". said she thinks ""we need to look closely at how to encourage"" legal crypto use cases, but illicit use should be curtailed.

 reports

",CoinDesk
Thu Jan 21 21:23:01 +0000 2021,1352366110876856320,We'll just leave this here: ,CoinDesk
Thu Jan 21 21:15:52 +0000 2021,1352364312451567620,"Relax. Bitcoin’s recent ""double-spend"" wasn’t actually a double-spend. Here's what went down.
Report by 
  
",CoinDesk
Thu Jan 21 20:54:40 +0000 2021,1352358975866593289,"IN-DEPTH:  saw major growth in Q4 2020, driven largely by deposits from the crypto exchanges (, , etc.) it counts as customers.

 reports

 ",CoinDesk
Thu Jan 21 20:33:53 +0000 2021,1352353748920762370,"NEW: Small Ethereum mining pools have launched a lobbying war against larger mining pools and developers to stop a contentious improvement proposal.
Reported by 
",CoinDesk
Thu Jan 21 20:27:11 +0000 2021,1352352061841616898,"Georgetown Law professor and former CFTC Commissioner nominee  is reportedly Joe Biden's leading candidate to succeed  Tarbert, who announced his resignation Thursday.

 reports

",CoinDesk
Thu Jan 21 20:24:02 +0000 2021,1352351269525073920,"Gary Gensler knows crypto and isn't afraid of regulating, says  on . Who will win and lose from this nominee?

Join that discussion with the State of Crypto newsletter readers on Telegram:  

",CoinDesk
Thu Jan 21 20:11:09 +0000 2021,1352348025776185348, Interesting that the bearish sentiment in Asia is so widely acknowledged that U.S. traders have been taking advantage of tha…,CoinDesk
Thu Jan 21 20:10:06 +0000 2021,1352347761270788096,  Rebuts Craig Wright’s ‘Meritless’ Copyright Claim on Bitcoin White Paper  vi…,CoinDesk
Thu Jan 21 20:09:52 +0000 2021,1352347703045455873," A good starting point
 via ",CoinDesk
Thu Jan 21 19:36:41 +0000 2021,1352339352626589696,"“I’ve been working on a new electronic cash system that’s fully peer-to-peer, with no trusted third party.” 
CoinDesk has hosted Satoshi's #Bitcoin white paper since 2019. 
Find out more about the #Bitcoinpdf here.
",CoinDesk
Thu Jan 21 19:19:02 +0000 2021,1352334912016310275,"Bitcoin's growing mainstream adoption is making the cryptocurrency more of a risk asset than a safe haven, JPMorgan strategists wrote in a report. 

by  

",CoinDesk
Thu Jan 21 18:41:36 +0000 2021,1352325490284097546,"The world's largest asset manager will allow two of its funds to get into bitcoin futures. On the other side of ""smart money,"" what does the rise of penny stock traders say about crypto?


",CoinDesk
Thu Jan 21 18:33:52 +0000 2021,1352323544647012352, A new report on our Research Hub from  compares security token offerings (STOs) with initial coin offerings (…,CoinDesk
Thu Jan 21 18:01:14 +0000 2021,1352315330899619842,"The latest bitcoin sell-off appears to be led by institutions in Europe and the U.S., according to the ""Coinbase Premium"" indicator.  reports.
",CoinDesk
Thu Jan 21 18:00:31 +0000 2021,1352315150674632705,"There are ""a lot of similarities"" between bitcoin and gold, according to a new report by S&amp;P, which notes concerns about theft of cryptocurrency have diminished with greater mainstream acceptance. 

Reports 

",CoinDesk
Thu Jan 21 17:37:03 +0000 2021,1352309246982021122,Never miss out on a new headline by joining us on Telegram at :  ,CoinDesk
Thu Jan 21 17:35:11 +0000 2021,1352308777605804033,"Some of the Bitcoin community's most prominent voices (and also Facebook subsidiary Novi) are now hosting the Bitcoin White Paper – seemingly in response to Craig Wright's legal threats.

 reports

",CoinDesk
Thu Jan 21 17:15:55 +0000 2021,1352303926763261958, ICYMI: My first issue of the revamped State of Crypto newsletter for  went out Tuesday. Tl;dr - here are some of…,CoinDesk
Thu Jan 21 17:13:30 +0000 2021,1352303321093181441,  Rebuts Craig Wright’s ‘Meritless’ Copyright Claim on Bitcoin White Paper  vi…,CoinDesk
Thu Jan 21 17:12:16 +0000 2021,1352303008189657095,"""As investors evaluate the vast landscape of tokens, they would be wise to pay special attention to the cultural differences and the cultural strategies projects employ,"" says  . 

#DeFi 

",CoinDesk
Thu Jan 21 15:40:29 +0000 2021,1352279910790926338,"The Chinese city of Shenzhen is to stage another public trial of the central bank's in-the-works digital currency,  giving away 20 million digital yuan via a lottery.

Via  ",CoinDesk
Thu Jan 21 14:59:02 +0000 2021,1352269477430374400,". and  have launched a blockchain-based platform-as-a-service for private and secure messaging.

Via  ",CoinDesk
Thu Jan 21 14:49:50 +0000 2021,1352267162921152515,"NEW:  has added $2.5 billion in non-interest bearing deposits in Q4 2020, falling shy of 's $2.9 billion announced the same day.

 reports

",CoinDesk
Thu Jan 21 14:36:22 +0000 2021,1352263774112251908,"""For the time being, we have probably put in a top for bitcoin for the next year or so,"" Guggenheim Partners Chief Investment Officer Scott Minerd told CNBC on Tuesday.  reports: 

",CoinDesk
Thu Jan 21 14:31:48 +0000 2021,1352262626676514822,"Crypto exchange  has more than doubled the number of trading pairs for customers using pounds sterling and the Australian dollar.

 reports ",CoinDesk
Thu Jan 21 14:18:26 +0000 2021,1352259260105846784,"Israel-based  quizzed 25 institutional players about crypto investing, including a couple of pension funds.

 reports

",CoinDesk
Thu Jan 21 14:13:31 +0000 2021,1352258025994792963,"Cryptocurrency exchange  has persuaded a Russian court take its website off a regulator's blacklist. 

 reports ",CoinDesk
Thu Jan 21 14:02:52 +0000 2021,1352255346434330625, FIRST MOVER: There's a lot of long-term bulls in the bitcoin market. But in the short-term? Pretty much everyone has s…,CoinDesk
Thu Jan 21 13:23:53 +0000 2021,1352245534493437954,". has reported taking a whopping $2.9 billion in new deposits from digital currency clients in Q4 2020.

Reporting by  ",CoinDesk
Thu Jan 21 12:21:47 +0000 2021,1352229904314748934,"A Nebraska senator has introduced two bills that would allow the state's banks to offer custodial services for digital assets.

Via  ",CoinDesk
Thu Jan 21 10:46:40 +0000 2021,1352205969305038848," Amid another bitcoin price downturn Thursday, options traders appear to be becoming less bullish on the immediate pros…",CoinDesk
Thu Jan 21 10:02:48 +0000 2021,1352194927879454720," says it will not comply with Craig Wright's demand to take down its copy of the bitcoin white paper.

""We believe these [copyright] claims are without merit,"" it said.

Report by  ",CoinDesk
Thu Jan 21 02:42:27 +0000 2021,1352084113763815426,"NEW: , a former  official and onetime  board member, is likely to become the next banking regulator running the .

 reports

",CoinDesk
Thu Jan 21 00:51:31 +0000 2021,1352056195239055362,"Proposed crypto wallet rule among those frozen by Biden pending review, lawyer says.

by  

",CoinDesk
Wed Jan 20 23:31:00 +0000 2021,1352035933625978880,"President  announced this week he would tap former  Commission Chair Gary Gensler, someone who understands crypto and blockchain, to head the SEC.

 breaks down why this matters in the newly relaunched State of Crypto newsletter: ",CoinDesk
Wed Jan 20 23:16:57 +0000 2021,1352032395554410498,"DeFi project  is weighing whether to up the total supply of $YFI by 6,666 tokens. A community vote could happen soon.

 reports

",CoinDesk
Wed Jan 20 21:46:28 +0000 2021,1352009625743323152,"Tether transactions on Tron outnumber Ethereum for the third consecutive week as lower fees continue attracting smaller transactions. 

Report by  

",CoinDesk
Wed Jan 20 21:40:11 +0000 2021,1352008043140153346,"MARKET WRAP: The price per 1 BTC fell but bullishness is still abundant. “Bitcoin will almost certainly continue upward eventually, but everything needs to pause here and there,” said an FX broker market analyst. 

Report by 
",CoinDesk
Wed Jan 20 21:15:17 +0000 2021,1352001778024288260," New report on the Research Hub!  reviews the evolution of DeFi in 2020, arguably a break-out year for the space…",CoinDesk
Wed Jan 20 21:13:43 +0000 2021,1352001382186967041,"Pornhub adds more cryptocurrencies to its payment options, mow accepts XRP, DOGE, BNB and USDC.

by  

",CoinDesk
Wed Jan 20 21:02:04 +0000 2021,1351998451530260481,"Janet Yellen: crypto is used mainly for illicit financing

Research: 0.34% of Crypto transactions are for illicit purposes

🧐

 ",CoinDesk
Wed Jan 20 19:29:35 +0000 2021,1351975176758550530,"Bitcoin's price slumped as much as nearly 10% during early U.S. trading hours Wednesday amid bearish short-term sentiment and Janet Yellen's negative comments on bitcoin.  reports.
",CoinDesk
Wed Jan 20 19:24:57 +0000 2021,1351974013699039233,"UPDATE: “The miner is mining their own chain and trying to overtake the legitimate chain,” said  of 
Report by  
",CoinDesk
Wed Jan 20 19:16:13 +0000 2021,1351971815590080513,"IN-DEPTH: The kind of high inflation that might prove bitcoin's power as a hedge asset isn't coming in the near term, say economists like Larry Summers.

 reports

",CoinDesk
Wed Jan 20 18:44:24 +0000 2021,1351963807212597256,"Nasdaq-listed bitcoin mining company Bit Digital said recent fraud accusations are “false.” 

Report by  

",CoinDesk
Wed Jan 20 18:34:43 +0000 2021,1351961371412471822,"Blackrock has given two of its funds the go-ahead to invest in bitcoin futures.

by  

",CoinDesk
Wed Jan 20 18:25:43 +0000 2021,1351959103153823744,"Some people think we're in one of history's great bubbles, others that bitcoin is the anti-bubble. Who is right?

 
",CoinDesk
Wed Jan 20 18:04:57 +0000 2021,1351953880943390721,"""There will be another financial crisis. The question is, will the crypto derivatives market create it, fuel it, or help mitigate the negative fallout?""

Op-ed by  

",CoinDesk
Wed Jan 20 15:32:03 +0000 2021,1351915400292929544," After setting a new record high on Monday, #Ethereum's ether cryptocurrency could rally to $10,500, according to a Fun…",CoinDesk
Wed Jan 20 15:29:57 +0000 2021,1351914871361835014,"Rioters storming the U.S. Capitol on Jan. 6th, wasn't the only radical matter to occur this month. Extremism &amp; Cryptocurrency: The Story is Too Big to Ignore. 
Listen to Borderless Podcast for bitcoin &amp; crypto stories from around the world. ",CoinDesk
Wed Jan 20 14:44:46 +0000 2021,1351903503074160641,". has launched what is says is the first Visa debit card that allows customers to switch between multiple asset types such as cryptocurrencies, fiat currencies and precious metals to fund payments.

Via  ",CoinDesk
Wed Jan 20 14:41:26 +0000 2021,1351902662569172995,"Enterprise blockchain upstart  has added former  COO Rajani Ramanathan and current  Chairman Brad Bao to its board.

 reports

",CoinDesk
Wed Jan 20 14:36:48 +0000 2021,1351901496271581187,"Privacy coin Firo is experiencing a 51% attack.  recommends that users not make transactions during this time.
",CoinDesk
Wed Jan 20 14:18:36 +0000 2021,1351896918071369730," FIRST MOVER: The Ethereum blockchain ecosystem is growing fast with decentralized finance, or DeFi, and some traders s…",CoinDesk
Wed Jan 20 14:00:35 +0000 2021,1351892383697428486,"NEW: Crypto market maker Wintermute's $20 million Series B will fund a push into Asia and the launch of a derivatives business.



 reports ",CoinDesk
Wed Jan 20 13:41:14 +0000 2021,1351887513389068293,"Thailand's SEC has ordered the popular cryptocurrency exchange  to temporarily shut down and fix issues causing severe outages.

Via  ",CoinDesk
Wed Jan 20 13:03:30 +0000 2021,1351878016952127488,"The European Commission and the ECB are teaming up to consider potential pitfalls that could arise from the launch of the digital euro before a decision is made to kick off the digital currency's development this summer.

Via  ",CoinDesk
Wed Jan 20 12:45:04 +0000 2021,1351873379675090944,An increasing percentage of total $ETH supply is being locked up in Ethereum 2.0.  and  break down what this says about long-term investments in $ETH. ,CoinDesk
Wed Jan 20 12:08:15 +0000 2021,1351864113392209922," Investors continuing to buy #bitcoin didn't stop prices from slipping by over $2,600 on Wednesday. 

Via  ht…",CoinDesk
Wed Jan 20 11:17:27 +0000 2021,1351851327857582080,"The Stock Exchange of Thailand is launching a trading platform for digital assets in the H2 2021, but cryptocurrencies will not be included, an executive said.

Via  ",CoinDesk
Wed Jan 20 10:55:31 +0000 2021,1351845806991695877,"While many survey respondents saw bitcoin as a major bubble, 25% believed it could double its price tag to north of $70,000 by the start of 2022.

Via  ",CoinDesk
Wed Jan 20 10:09:27 +0000 2021,1351834216573624320,"Automotive giants BMW, Ford have taken another step in developing a means to tackle used car fraud by recording the provenance and history of vehicles using blockchain ""birth certificates.""

Via  ",CoinDesk
Wed Jan 20 09:28:17 +0000 2021,1351823857531965440,"Ernst and Young, the trustee for the collapsed exchange QuadrigaCX, is heading to court to resolve a dispute over how to value the firm's cryptocurrency assets before disbursement to creditors.

Via  ",CoinDesk
Wed Jan 20 06:43:09 +0000 2021,1351782297087987717,"NEW: Donald Trump has pardoned Ken Kurson, a former Ripple board member and a family friend. Silk Road founder Ross Ulbricht did not make the list.

 reports

",CoinDesk
Wed Jan 20 04:21:48 +0000 2021,1351746727833960448," To understand crypto trends and analysis, it's hard to beat the weekly newsletter written by  from …",CoinDesk
Wed Jan 20 03:45:01 +0000 2021,1351737467708313601,". analysts warn that unless bitcoin breaks that $40,000 threshold, there could be further downside risks. 

Meanwhile, altcoins are getting their turn to ride the rocketship: ",CoinDesk
Wed Jan 20 03:20:36 +0000 2021,1351731325913411588,"Ethereum rose to a new all-time high just shy of $1,500, its highest level since 2018.

Top stories roundup on ,  and more with : ",CoinDesk
Tue Jan 19 23:14:19 +0000 2021,1351669343877263360,"IN-DEPTH: Dan Larimer's departure from  was the last straw for at least one prominent $EOS holder. Here's why.

 reports

",CoinDesk
Tue Jan 19 22:49:16 +0000 2021,1351663043688751109,"Bitfinex says it's nearly done turning over documents to NYAG.

by  

",CoinDesk
Tue Jan 19 21:42:35 +0000 2021,1351646262299418624,"Hive Blockchain purchased 6,400 ASIC bitcoin mining machines from Canaan, which will push the company's hashrate above 1,200 PH/s. 

Report by 

",CoinDesk
Tue Jan 19 21:34:49 +0000 2021,1351644305212002304,"MARKET WRAP: Bitcoin traded in a tight range while ether hit an all-time high. “Ether is looking really strong and I think we’re now entering a race between a $2,000 ETH and $50,000 BTC,” said an institutional analyst. 

Report by 
",CoinDesk
Tue Jan 19 21:09:25 +0000 2021,1351637914283868160,"""We are a large profile hack away from ransomware being a topic in mainstream politics,"" says . 

",CoinDesk
Tue Jan 19 20:48:08 +0000 2021,1351632555733299200,"With a new administration, crypto's regulatory framework is facing rapid changes. 

Our new weekly State of Crypto newsletter by  provides a supplementary point of view to the regulatory wonk's information diet.

 ",CoinDesk
Tue Jan 19 20:43:33 +0000 2021,1351631405500002305,"Last May, Goldman Sachs told its wealth management clients crypto wasn’t an asset class and they shouldn’t invest.

Oops.

 breaks down reports from inside Goldman that the firm is soon moving into the crypto custody space.

Listen now:
 ",CoinDesk
Tue Jan 19 20:20:59 +0000 2021,1351625723598020612,"Coinbase has agreed to buy blockchain infrastructure startup Bison Trails.

by  

",CoinDesk
Tue Jan 19 19:25:34 +0000 2021,1351611779479179269,"BLOCKCHAIN BITES: Bitcoin is wasteful by design, but does that mean the decentralized, uncensorable network should be scrapped? 

 writes
",CoinDesk
Tue Jan 19 19:04:24 +0000 2021,1351606454160130060,"As Crypto Twitter argues over #bitcoin's environmental footprint, James Cooper  argues that the new administration can help spur a shift to greener mining practices. 

",CoinDesk
Tue Jan 19 18:20:47 +0000 2021,1351595477251321856,"NEW: Potential  Secretary  said cryptocurrencies are of ""a particular concern"" when it comes to terrorist financing, and the U.S. should seek to ""curtail"" illicit use.

 reports

",CoinDesk
Tue Jan 19 17:56:42 +0000 2021,1351589413818609665,"French central bank successfully trials digital currency for interbank settlement.

by  

",CoinDesk
Tue Jan 19 17:34:57 +0000 2021,1351583943401857026," Read this. Seriously.
""Bubbles are not about prices – they’re about price relative to value."" 
Crypto Long &amp; Short: No, #B…",CoinDesk
Tue Jan 19 17:34:14 +0000 2021,1351583759863263235," If you don’t already subscribe to my colleague 's newsletter Blockchain Bites for , you really sho…",CoinDesk
Tue Jan 19 17:32:40 +0000 2021,1351583364881518592," Awesome article by ⁦⁩.

What the Crypto World Should Watch for in the Biden Era -  …",CoinDesk
Tue Jan 19 17:32:06 +0000 2021,1351583226100383751," Helpful overview of recent political, legislative, and regulatory developments and possible shifts of direction in the #cry…",CoinDesk
Tue Jan 19 17:31:49 +0000 2021,1351583153903775744,"The Inevitable Convergence of Central Bank Digital Currencies and Private Stablecoins

#USDC #stablecoins #cbdc

Sponsored by :
 ",CoinDesk
Tue Jan 19 17:10:37 +0000 2021,1351577817486684161,"NEW: “IPFS is important for blockchain and for self-described data integrity,” said Brian Bondy, CTO and co-founder of . “The  network gives access to content even if it has been censored by corporations and nation-states.”
By 
",CoinDesk
Tue Jan 19 16:51:50 +0000 2021,1351573088815771654,"Criminal activity in crypto transactions fell sharply in 2020, says Chainalysis.

by  

",CoinDesk
Tue Jan 19 16:09:10 +0000 2021,1351562354455146497,"NEW: New AMM  has raised $4.3 million from ,  and  to solve #DeFi's slippage problem.

 reports

",CoinDesk
Tue Jan 19 14:13:21 +0000 2021,1351533206961598464," FIRST MOVER: Crypto traders shift focus to ether as second-largest cryptocurrency surges to new record price, but bitc…",CoinDesk
Tue Jan 19 14:13:05 +0000 2021,1351533139953332226,"STATE OF CRYPTO: Joe Biden takes office tomorrow. CoinDesk's revamped State of Crypto newsletter breaks down how the new administration could shape the cryptocurrency industry.

By 

",CoinDesk
Tue Jan 19 14:01:36 +0000 2021,1351530249499119616,"A Hong Kong robbery saw a female cryptocurrency trader lured into an office and robbed of $451,000 in cash on Monday.

Via  ",CoinDesk
Tue Jan 19 13:42:01 +0000 2021,1351525322261483523,Never miss out on a new headline by joining us on Telegram at :  ,CoinDesk
Tue Jan 19 12:32:01 +0000 2021,1351507704343359489," #Ethereum's ether cryptocurrency reached $1,439 on Tuesday – setting a new record high on major exchanges.

Via …",CoinDesk
Tue Jan 19 11:41:30 +0000 2021,1351494990900457472,"The U.K.'s National Health Service is working with blockchain platform  Hashgraph to monitor COVID-19 vaccines in cold storage.

Via  ",CoinDesk
Tue Jan 19 11:05:06 +0000 2021,1351485833333891075," ""Long bitcoin"" – a bullish bet on the top cryptocurrency – is now the most crowded trade in financial markets, accordi…",CoinDesk
Tue Jan 19 10:32:12 +0000 2021,1351477552771190786,"South Korean fintech firm Dunamu, operator of cryptocurrency exchange Upbit, has developed a cryptocurrency “fear and greed” index aimed to help investors and traders make better decisions. 

Via  ",CoinDesk
Tue Jan 19 09:58:48 +0000 2021,1351469146576482306,". Coin (ENJ) has jumped over Japan's strict regulatory hurdles to become the first gaming cryptocurrency to be whitelisted for use in the nation.

Via  ",CoinDesk
Tue Jan 19 09:24:46 +0000 2021,1351460581581185026,"JPMorgan analysts see $40,000 as a key #bitcoin battleground that bullish traders need to retake in order for the cryptocurrency's meteoric rise to continue.

Via  ",CoinDesk
Tue Jan 19 08:45:55 +0000 2021,1351450804062969856,"India's largest cryptocurrency exchange, , has launched a new app aimed to make it easy to buy and sell bitcoin and other top digital assets in a bid to capture 50 million new users.

Via  ",CoinDesk
Mon Jan 18 22:55:50 +0000 2021,1351302305891692557,". announced Monday that it’s launching an exchange-traded bitcoin product (ETP) on Swiss stock exchange , according to a  report.
By  
",CoinDesk
Mon Jan 18 20:38:08 +0000 2021,1351267653973893121, New report on the Research Hub! The 2020 Benchmark Survey of Financial Advisers by  +  shows that…,CoinDesk
Mon Jan 18 19:21:58 +0000 2021,1351248486113501185, How do you differentiate between change outputs on Bitcoin and non-change outputs?  explains it is a combinatio…,CoinDesk
Mon Jan 18 17:19:37 +0000 2021,1351217694868189185,". recently took a deep look at cryptos and CBDCs, paying attention to the ""blockchain trilemma."" How much should the tradeoff between scalability, decentralization and security matter?
By  
",CoinDesk
Mon Jan 18 15:31:57 +0000 2021,1351190597797863428,". could potentially restart production of dedicated GPUs for cryptocurrency miners if demand is ""meaningful,"" according to its chief financial officer.

Via  ",CoinDesk
Mon Jan 18 15:18:21 +0000 2021,1351187176860622850,"President-elect Joe Biden has named Gary Gensler as his pick for chairman of the U.S. Securities and Exchange Commission.

Via  ",CoinDesk
Mon Jan 18 15:09:28 +0000 2021,1351184942965911552,"NEW:  is tapping  to connect its OTC desks to the banking system in Europe and the U.K.

 reports

",CoinDesk
Mon Jan 18 14:12:10 +0000 2021,1351170520318935040,"., the former prime minister of Canada, said bitcoin could potentially see use as a reserve currency, but isn't going to supplant the U.S. dollar's international role.

Via  ",CoinDesk
Mon Jan 18 13:27:39 +0000 2021,1351159318519930884," Chainlink's LINK token soared to new highs overnight and other prominent altcoins charted solid gains.

Via …",CoinDesk
Mon Jan 18 12:56:12 +0000 2021,1351151403507609602,"Russia-based cryptocurrency exchange Livecoin announced Saturday it will shut down after a claimed attack on the platform last month.



Via  ",CoinDesk
Mon Jan 18 12:09:53 +0000 2021,1351139748606304257,"A bitcoin trader in Australia is seeking 250,000 Australian dollars in compensation from two banks claiming he was the victim of unlawful discrimination when his accounts were closed with little warning.

Via  ",CoinDesk
Mon Jan 18 12:07:14 +0000 2021,1351139079778410500,"NEW: The publisher of the upcoming online space strategy game “Infinite Fleet"" has launched a security token offering with Tether having already invested via a $1 million purchase.



Via  ",CoinDesk
Mon Jan 18 11:16:45 +0000 2021,1351126375382585355," #Bitcoin is up only slightly on Monday after seeing its biggest weekly decline in over four months. 

Via  h…",CoinDesk
Mon Jan 18 10:02:35 +0000 2021,1351107712365551616,"Bahrain-licensed cryptocurrency exchange  has raised $6 million in Series A funding from #Coinbase and other investors.

Via  ",CoinDesk
Mon Jan 18 08:40:19 +0000 2021,1351087010266701829,"Authorities in Iran have reportedly seized tens of thousands of bitcoin mining machines claimed to have been illegally using subsidized electricity.

Via  ",CoinDesk
Mon Jan 18 02:01:20 +0000 2021,1350986600281493512,"Offline travel app  has received $50M in seed funding led by  intended for the launch of a multi-currency wallet and establishing the app's DeFi ecosystem.

by 

",CoinDesk
Sun Jan 17 22:11:31 +0000 2021,1350928764155416577,"In this week’s Crypto Long &amp; Short,  shows how those that say bitcoin is in a “bubble” don’t understand the financial meaning of the word. ",CoinDesk
Sun Jan 17 21:46:24 +0000 2021,1350922446598189061,"China’s Blockchain-Based Service Network plans on releasing a  beta central bank digital currency as soon as the second half of this year.

by  

",CoinDesk
Sun Jan 17 20:14:19 +0000 2021,1350899272254939138,"Grayscale raised $700M+ in a day, its largest daily asset raise ever.

by  

",CoinDesk
Sun Jan 17 20:00:20 +0000 2021,1350895750532759561,"Ripple is hiring a director of engineering for its RippleX platform.

by  

",CoinDesk
Sun Jan 17 19:21:59 +0000 2021,1350886103532924931,"Bitcoin’s massive swings give pause to CFOs mulling reserve investment: Bloomberg.

by 

",CoinDesk
Sun Jan 17 18:48:13 +0000 2021,1350877604488880130,"Coinbase redoing infrastructure to prevent outages during peak times.

by  

",CoinDesk
Sun Jan 17 15:32:53 +0000 2021,1350828447376011271,"The crypto industry has invented new ways for groups to build wealth collaboratively.  

Will these organizational ideas have lasting effects on how we do business? 

  joins  on this week's Opinionated to discuss this and more. 

",CoinDesk
Sun Jan 17 13:21:14 +0000 2021,1350795314383491073,"Firms like  are acting within their rights when they kick someone off. But the “private company” line implies a kind of anarcho-capitalist paradise, where firms are sovereign and the sole masters of their own destinies.



",CoinDesk
